Iteration	bicycle	car	freight	pt	ride	walk
31	0.18019905997021557	0.3461512732951268	0.001511153806506515	0.15996626771328873	0.0933137475517773	0.21885849766308507
32	0.18014368024073185	0.346191300228318	0.001511153806506515	0.16002274407107905	0.0933137475517773	0.21881737410158725
33	0.18041509574661746	0.3463514079610829	0.001511153806506515	0.15974803868027362	0.0933137475517773	0.21866055625374226
34	0.180655805659918	0.34616827103387926	0.001511153806506515	0.15976064990579963	0.0933137475517773	0.2185903720421193
35	0.18127101413992538	0.34600268015958136	0.001511153806506515	0.15963453765053964	0.0933137475517773	0.21826686669166978
36	0.18107142778812263	0.3461123429902422	0.001511153806506515	0.15958080286351584	0.0933137475517773	0.21841052499983551
37	0.18077753140195155	0.34659760101591647	0.001511153806506515	0.1593949243655457	0.0933137475517773	0.21840504185830245
38	0.1806651270005242	0.3466425627764874	0.001511153806506515	0.15963618259299955	0.0933137475517773	0.21823122627170502
39	0.18089541894491198	0.34681363679231836	0.001511153806506515	0.1593932794230858	0.0933137475517773	0.2180727634814001
40	0.1810292075983182	0.3470033534893616	0.001511153806506515	0.15926003908383285	0.0933137475517773	0.21788249847020352
41	0.18143879827083648	0.34691726816729285	0.001511153806506515	0.15911692908982045	0.0933137475517773	0.21770210311376642
42	0.18147443869080127	0.34672042338625664	0.001511153806506515	0.15920520766850244	0.0933137475517773	0.21777502889615588
43	0.18127759390976503	0.34725722294234146	0.001511153806506515	0.15917011556269095	0.0933137475517773	0.21747016622691873
44	0.18159232623376168	0.3474469396393847	0.001511153806506515	0.1589968482902468	0.0933137475517773	0.21713898447832294
45	0.1816976025511961	0.3467867693988064	0.001511153806506515	0.15908074035570235	0.0933137475517773	0.2176099863360113
46	0.18238354355697972	0.3471201444040154	0.001511153806506515	0.15870130696161583	0.0933137475517773	0.21697010371910525
47	0.18176998001943226	0.3470932770105035	0.001511153806506515	0.15901878085637897	0.0933137475517773	0.21729306075540145
48	0.1819580517740156	0.3470801174708242	0.001511153806506515	0.15884606189808814	0.0933137475517773	0.21729086749878823
49	0.18143550838591666	0.3471415286559943	0.001511153806506515	0.15937902325509987	0.0933137475517773	0.21721903834470538
50	0.18183303614706225	0.3472862835924666	0.001511153806506515	0.15902316736960542	0.0933137475517773	0.21703261153258194
51	0.1822667526423259	0.34700993325920126	0.001511153806506515	0.15887402591990665	0.0933137475517773	0.21702438682028236
52	0.18197504951276805	0.3473405666936437	0.001511153806506515	0.15873201255420086	0.0933137475517773	0.21712746988110357
53	0.18181603840830982	0.34752754181992046	0.001511153806506515	0.15898478537887412	0.0933137475517773	0.21684673303461177
54	0.18188841587654597	0.347191425243945	0.001511153806506515	0.15908074035570235	0.0933137475517773	0.2170145171655229
55	0.18140864099240475	0.3477748315030607	0.001511153806506515	0.15909225495292176	0.0933137475517773	0.216899371193329
56	0.18170089243611592	0.3477890876710466	0.001511153806506515	0.15901878085637897	0.0933137475517773	0.2166663376781747
57	0.18157532849500924	0.34781760000701845	0.001511153806506515	0.15897491572411462	0.0933137475517773	0.21680725441557389
58	0.1813993196517986	0.34819045363126533	0.001511153806506515	0.15888389557466615	0.0933137475517773	0.21670142978398615
59	0.18142180053208407	0.3485973027330171	0.001511153806506515	0.15854777899869063	0.0933137475517773	0.21660821637792443
60	0.1813357152100153	0.34809066045536396	0.001511153806506515	0.1588817023180529	0.0933137475517773	0.21686702065828403
61	0.18129130176359765	0.3483988130095209	0.001511153806506515	0.15870404853238235	0.0933137475517773	0.21678093533621529
62	0.18127814222391833	0.3480857256279842	0.001511153806506515	0.15891131128233135	0.0933137475517773	0.2168999195074823
63	0.181454151067129	0.3477019057206712	0.001511153806506515	0.15898478537887412	0.0933137475517773	0.21703425647504185
64	0.1812474366313333	0.3480358290400335	0.001511153806506515	0.1592424930309271	0.0933137475517773	0.21664933993942226
65	0.18133187701094217	0.34791026509892686	0.001511153806506515	0.15910815606336756	0.0933137475517773	0.2168248004684796
66	0.18135655114784086	0.3482557030155085	0.001511153806506515	0.15900233143177986	0.0933137475517773	0.21656051304658697
67	0.18113448391575263	0.3480610514910855	0.001511153806506515	0.15923810651770068	0.0933137475517773	0.21674145671717737
68	0.18133297363924877	0.34820580642755783	0.001511153806506515	0.15917230881930416	0.0933137475517773	0.21646400975560542
69	0.18130391298912363	0.34821019294078426	0.001511153806506515	0.15901932917053227	0.0933137475517773	0.21664166354127598
70	0.18106210644751647	0.3485090241543351	0.001511153806506515	0.15910157629352792	0.0933137475517773	0.2165023917463367
71	0.1814152207622444	0.348379073700002	0.001511153806506515	0.158917891052171	0.0933137475517773	0.21646291312729882
72	0.18138122528473954	0.34836372090370943	0.001511153806506515	0.1588416753848617	0.0933137475517773	0.21658847706840548
73	0.18139383651026553	0.3485786600518047	0.001511153806506515	0.15880767990735684	0.0933137475517773	0.2163949221722891
74	0.18088993580337892	0.34870970713444444	0.001511153806506515	0.15875449343448633	0.0933137475517773	0.21682096226940648
75	0.18151940045137221	0.3485923679056373	0.001511153806506515	0.15869363056346955	0.0933137475517773	0.2163696997212371
76	0.18133352195340208	0.34845583768146454	0.001511153806506515	0.15882522596026258	0.0933137475517773	0.21656051304658697
77	0.18125511302947955	0.34860333418870343	0.001511153806506515	0.15901494265730584	0.0933137475517773	0.21630170876622737
78	0.18132858712602234	0.34855288928659944	0.001511153806506515	0.1586744395681039	0.0933137475517773	0.2166191826609905
79	0.18118547713200991	0.34846406239376415	0.001511153806506515	0.15883509561502204	0.0933137475517773	0.21669046350092008
80	0.18118876701692974	0.3481838738614257	0.001511153806506515	0.1588822506322062	0.0933137475517773	0.21692020713115456
81	0.18099905031988647	0.348490929787276	0.001511153806506515	0.15898807526379394	0.0933137475517773	0.21669704327075973
82	0.18068705956665637	0.3483812669566152	0.001511153806506515	0.159213432380802	0.0933137475517773	0.21689333973764263
83	0.18090145040059832	0.34829847151946625	0.001511153806506515	0.159162987478698	0.0933137475517773	0.21681218924295362
84	0.18070021910633566	0.34824528504659574	0.001511153806506515	0.1592660705395192	0.0933137475517773	0.21696352394926557
85	0.18069363933649601	0.3482003232860248	0.001511153806506515	0.15931925701238972	0.0933137475517773	0.21696187900680566
86	0.18063387309378584	0.3485205387515545	0.001511153806506515	0.15915585939470503	0.0933137475517773	0.21686482740167082
87	0.18070076742048896	0.34863623303790164	0.001511153806506515	0.15925126605738	0.0933137475517773	0.21658683212594557
88	0.1804227721447637	0.3484481612833183	0.001511153806506515	0.1594985557405202	0.0933137475517773	0.21680560947311397
89	0.18045018785242892	0.34846515902207076	0.001511153806506515	0.15939931087877213	0.0933137475517773	0.2168604408884444
90	0.18054559451510385	0.3485901746490241	0.001511153806506515	0.15927484356597207	0.0933137475517773	0.21676448591161615
91	0.1805017293828395	0.34864665100681447	0.001511153806506515	0.15919369307128303	0.0933137475517773	0.21683302518077918
92	0.1803706823001998	0.3482732490684143	0.001511153806506515	0.159590124204122	0.0933137475517773	0.21694104306898013
93	0.18027527563752488	0.34890764854378725	0.001511153806506515	0.1592797783933518	0.0933137475517773	0.21671239606705225
94	0.1800713027724957	0.34892848448161284	0.001511153806506515	0.15939821425046552	0.0933137475517773	0.21677709713714213
95	0.18000002193256615	0.349038695626427	0.001511153806506515	0.1594574321790224	0.0933137475517773	0.21667894890370068
96	0.18010639487830715	0.34851944212324787	0.001511153806506515	0.1594991040546735	0.0933137475517773	0.21705015758548765
97	0.17988981078775199	0.3489120350570137	0.001511153806506515	0.1595007489971334	0.0933137475517773	0.2168725037998171
98	0.1797138019445413	0.34904746865287983	0.001511153806506515	0.15949142765652724	0.0933137475517773	0.21692240038776778
99	0.18002469606946483	0.34860333418870343	0.001511153806506515	0.15961041182779426	0.0933137475517773	0.21693665655575367
100	0.17965513233013775	0.34901621474614153	0.001511153806506515	0.15958628600504887	0.0933137475517773	0.21691746556038802
101	0.17956685375145578	0.34878537448760044	0.001511153806506515	0.1596559219025185	0.0933137475517773	0.21716694850014145
102	0.17966335704243733	0.348844044102004	0.001511153806506515	0.15953145458971846	0.0933137475517773	0.21713624290755643
103	0.179763698532492	0.34872780150150345	0.001511153806506515	0.15971184994615556	0.0933137475517773	0.21697174866156516
104	0.1794796718010804	0.34829737489115964	0.001511153806506515	0.16004577326551783	0.0933137475517773	0.2173522786839583
105	0.1791452001675648	0.34873054307226997	0.001511153806506515	0.16003261372583855	0.0933137475517773	0.21726674167604285
106	0.17940619770453764	0.3486022375603968	0.001511153806506515	0.15977764764455207	0.0933137475517773	0.21738901573222968
107	0.1791835821582961	0.348278183895794	0.001511153806506515	0.1602475528739338	0.0933137475517773	0.21746577971369227
108	0.1790026384877057	0.34829901983361955	0.001511153806506515	0.16032760674031624	0.0933137475517773	0.2175458335800747
109	0.1790530833898097	0.3483692040452425	0.001511153806506515	0.16013843835742625	0.0933137475517773	0.21761437284923774
110	0.1789247778779365	0.3485501477158329	0.001511153806506515	0.1603495393064484	0.0933137475517773	0.21735063374149838
111	0.17877563642823774	0.3485951094764039	0.001511153806506515	0.16027716183821222	0.0933137475517773	0.21752719089886235
112	0.1790563732747295	0.3481120447073428	0.001511153806506515	0.1603369280809224	0.0933137475517773	0.21766975257872145
113	0.1787323196101267	0.34856769376873864	0.001511153806506515	0.1603890179254863	0.0933137475517773	0.21748606733736453
114	0.1789406789883823	0.34788284939126163	0.001511153806506515	0.16044933248234977	0.0933137475517773	0.21790223777972245
115	0.1786544590003575	0.3480084133323683	0.001511153806506515	0.16076570974880633	0.0933137475517773	0.21774651656018407
116	0.17853437820078388	0.34818168060481247	0.001511153806506515	0.1607761277177191	0.0933137475517773	0.21768291211840077
117	0.17832163230930181	0.3482200625955437	0.001511153806506515	0.16079367377062484	0.0933137475517773	0.2178397299662458
118	0.1782136144211009	0.3484174556907333	0.001511153806506515	0.16073281089960806	0.0933137475517773	0.21781121763027397
119	0.17834904801696702	0.3484465163408584	0.001511153806506515	0.1607223929306953	0.0933137475517773	0.21765714135319547
120	0.17848941644021293	0.34784556402883693	0.001511153806506515	0.1610206758300928	0.0933137475517773	0.21781944234257353
121	0.1784471962504085	0.34821183788324417	0.001511153806506515	0.16081944453583014	0.0933137475517773	0.21769661997223339
122	0.17849435126759267	0.34802924927019385	0.001511153806506515	0.16079422208477814	0.0933137475517773	0.21785727601915153
123	0.17855850402352927	0.34792671452352597	0.001511153806506515	0.16092472085326456	0.0933137475517773	0.2177651592413964
124	0.1783720772114058	0.34817235926420625	0.001511153806506515	0.1609033366012857	0.0933137475517773	0.2177273255648184
125	0.17852231528941118	0.3478669482808158	0.001511153806506515	0.16097406912706194	0.0933137475517773	0.21781176594442728
126	0.17821196947864096	0.34849531630050246	0.001511153806506515	0.1607766760318724	0.0933137475517773	0.21769113683070032
127	0.1781406886387114	0.3481284941319419	0.001511153806506515	0.1610448016528382	0.0933137475517773	0.21786111421822466
128	0.1778807877300452	0.34833356362527773	0.001511153806506515	0.16101574100271307	0.0933137475517773	0.2179450062836802
129	0.17788517424327163	0.3481986783435649	0.001511153806506515	0.16109250498417566	0.0933137475517773	0.21799874107070402
130	0.1776466575865843	0.34822609405123006	0.001511153806506515	0.16114459482873955	0.0933137475517773	0.21815775217516226
131	0.17757921494572787	0.3482716041259543	0.001511153806506515	0.1611758487354779	0.0933137475517773	0.21814843083455607
132	0.1774021094742106	0.34831930745729184	0.001511153806506515	0.16132937669840308	0.0933137475517773	0.21812430501181068
133	0.17777002827107774	0.3481241076187155	0.001511153806506515	0.16146755186503575	0.0933137475517773	0.2178134108868872
134	0.17761759693645915	0.3483988130095209	0.001511153806506515	0.16111663080692104	0.0933137475517773	0.21804205788881506
135	0.17750245096426526	0.34832204902805836	0.001511153806506515	0.1612789317962991	0.0933137475517773	0.21807166685309348
136	0.17763898118843802	0.3480873705704441	0.001511153806506515	0.16138475642788683	0.0933137475517773	0.21806399045494723
137	0.17761266210907942	0.34822444910877015	0.001511153806506515	0.16118078356285764	0.0933137475517773	0.21815720386100895
138	0.17753863969838335	0.3481778424057393	0.001511153806506515	0.1614225901044648	0.0933137475517773	0.2180360264331287
139	0.17743884652248199	0.3478027955248792	0.001511153806506515	0.16163917419502	0.0933137475517773	0.21829428239933502
140	0.17713124228247829	0.3480555683495525	0.001511153806506515	0.16175377185306059	0.0933137475517773	0.21823451615662484
141	0.1770934086059003	0.348002381876682	0.001511153806506515	0.16170826177833633	0.0933137475517773	0.2183710463807976
142	0.17718113887042897	0.3480857256279842	0.001511153806506515	0.16185740322803507	0.0933137475517773	0.21805083091526792
143	0.1770018401422985	0.34783185617500434	0.001511153806506515	0.16188975376308004	0.0933137475517773	0.2184516485613333
144	0.17691410987776982	0.34784611234299023	0.001511153806506515	0.1620778255176634	0.0933137475517773	0.21833705090329272
145	0.17714769170707742	0.3476640720440932	0.001511153806506515	0.16188152905078046	0.0933137475517773	0.21848180583976506
146	0.17691520650607642	0.347768251733221	0.001511153806506515	0.16225547930333398	0.0933137475517773	0.21823616109908475
147	0.17707695918130117	0.3476092406287628	0.001511153806506515	0.16201586601834	0.0933137475517773	0.21847303281331218
148	0.17667449659277584	0.3478554336835964	0.001511153806506515	0.1623234702583437	0.0933137475517773	0.21832169810700022
149	0.176759485286538	0.3476092406287628	0.001511153806506515	0.16232621182911022	0.0933137475517773	0.21848016089730515
150	0.1769393323288218	0.3476426877921144	0.001511153806506515	0.16214691310097973	0.0933137475517773	0.21844616541980028
151	0.1769009503380905	0.3475560541558923	0.001511153806506515	0.16242107017763185	0.0933137475517773	0.21829702397010153
152	0.1766788831060023	0.3473882700249812	0.001511153806506515	0.16259378913592268	0.0933137475517773	0.21851415637481
153	0.17665366065495028	0.34767174844223947	0.001511153806506515	0.16247699822126888	0.0933137475517773	0.2183726913232575
154	0.17633563844603384	0.3479327459792123	0.001511153806506515	0.16236130393492168	0.0933137475517773	0.21854541028154836
155	0.17628738680054304	0.34757963166448436	0.001511153806506515	0.16260585204729538	0.0933137475517773	0.21870222812939336
156	0.17628629017223643	0.3479497437179647	0.001511153806506515	0.1625197667252266	0.0933137475517773	0.21841929802628837
157	0.17639375974628407	0.3477117753754307	0.001511153806506515	0.1626996137675104	0.0933137475517773	0.218369949752491
158	0.17624681155319855	0.3479535819170379	0.001511153806506515	0.16251592852615349	0.0933137475517773	0.21845877664532629
159	0.17629615982699592	0.3477112270612774	0.001511153806506515	0.16263107449834738	0.0933137475517773	0.21853663725509548
160	0.17631589913651488	0.3473773037419151	0.001511153806506515	0.16268645422783112	0.0933137475517773	0.21879544153545508
161	0.17630383622514217	0.34762897993828173	0.001511153806506515	0.1626968721967439	0.0933137475517773	0.21854541028154836
162	0.17621500933230688	0.34747490366120326	0.001511153806506515	0.16297596410077575	0.0933137475517773	0.21850922154743027
163	0.1763076744242153	0.3476613304733267	0.001511153806506515	0.16268809917029103	0.0933137475517773	0.21851799457388313
164	0.17589863206585032	0.34743816661293186	0.001511153806506515	0.16304011685671235	0.0933137475517773	0.21879818310622162
165	0.17621884753138	0.3477885393568933	0.001511153806506515	0.16283614399168317	0.0933137475517773	0.2183315677617597
166	0.17603954880324954	0.3478960089309409	0.001511153806506515	0.16277473280651308	0.0933137475517773	0.21846480810101263
167	0.17586244333173226	0.34741787898925963	0.001511153806506515	0.16296499781770968	0.0933137475517773	0.21892977850301462
168	0.1757911624918027	0.34727751056601375	0.001511153806506515	0.16319090324887103	0.0933137475517773	0.21891552233502873
169	0.17596717133501336	0.3471239826030885	0.001511153806506515	0.1631355235193873	0.0933137475517773	0.21894842118422697
170	0.17590192195077017	0.3473422116361036	0.001511153806506515	0.1630576629096181	0.0933137475517773	0.2188733021452243
171	0.1755471626935823	0.3478269213476246	0.001511153806506515	0.1630329887727194	0.0933137475517773	0.21876802582778987
172	0.17552852001236996	0.34757579346541123	0.001511153806506515	0.16327040880110014	0.0933137475517773	0.21880037636283484
173	0.17578732429272959	0.3473520812908631	0.001511153806506515	0.16317171225350538	0.0933137475517773	0.2188639808046181
174	0.17544682120352764	0.347800602268266	0.001511153806506515	0.16306424267945774	0.0933137475517773	0.2188634324904648
175	0.17551645710099728	0.347750157366162	0.001511153806506515	0.16302421574626652	0.0933137475517773	0.21888426842829037
176	0.17555264583511535	0.34781156855133205	0.001511153806506515	0.16308233704651678	0.0933137475517773	0.21872854720875198
177	0.17543366166384833	0.347699712464058	0.001511153806506515	0.1632259953546825	0.0933137475517773	0.21881572915912734
178	0.17575442544353131	0.3472358386903626	0.001511153806506515	0.16324847623496797	0.0933137475517773	0.2189363582728543
179	0.17542159875247565	0.3475039643113284	0.001511153806506515	0.16349302434734167	0.0933137475517773	0.2187565112305705
180	0.17553126158313648	0.3475056092537883	0.001511153806506515	0.1634447727018509	0.0933137475517773	0.2186934551029405
181	0.1753755403635981	0.3475012227405619	0.001511153806506515	0.16341187385265263	0.0933137475517773	0.21888646168490358
182	0.17534976959839277	0.3476772315837725	0.001511153806506515	0.16340255251204647	0.0933137475517773	0.2187455449475044
183	0.17545285265921398	0.34763610802227474	0.001511153806506515	0.16327260205771335	0.0933137475517773	0.21881353590251412
184	0.17530809772274167	0.3475566024700456	0.001511153806506515	0.16339213454313367	0.0933137475517773	0.21891826390579525
185	0.17492263287296878	0.3476432361062677	0.001511153806506515	0.1635599186740448	0.0933137475517773	0.21904931098843497
186	0.17527190898862358	0.34745845423660415	0.001511153806506515	0.16343928956031784	0.0933137475517773	0.21900544585617063
187	0.17508328891988692	0.3476470743053408	0.001511153806506515	0.16343764461785792	0.0933137475517773	0.21900709079863054
188	0.17531741906334783	0.34743761829877856	0.001511153806506515	0.16337458849022796	0.0933137475517773	0.21904547278936182
189	0.1751704708702623	0.34782034157778496	0.001511153806506515	0.16333565818534335	0.0933137475517773	0.2188486280083256
190	0.1748381924933599	0.34748532163011603	0.001511153806506515	0.16365532533671973	0.0933137475517773	0.2191962591815205
191	0.17509315857464638	0.34743323178555213	0.001511153806506515	0.1636388759121206	0.0933137475517773	0.21900983236939706
192	0.1749149564748225	0.347768251733221	0.001511153806506515	0.1635599186740448	0.0933137475517773	0.21893197175962784
193	0.17505916309714153	0.3474162340467997	0.001511153806506515	0.16360542874876904	0.0933137475517773	0.21909427274900592
194	0.1751211225964649	0.3472440634026622	0.001511153806506515	0.1636147500893752	0.0933137475517773	0.2191951625532139
195	0.1747970689318621	0.3475209620500808	0.001511153806506515	0.16377430950798674	0.0933137475517773	0.21908275815178652
196	0.1746950824993475	0.34761691702690906	0.001511153806506515	0.1636920623849911	0.0933137475517773	0.2191710367304685
197	0.17493469578434145	0.3475516676426659	0.001511153806506515	0.16377979264951978	0.0933137475517773	0.21890894256518906
198	0.1747197566362462	0.3473252138973512	0.001511153806506515	0.16373537920310213	0.0933137475517773	0.21939474890501665
199	0.17477678130818983	0.34716839604950617	0.001511153806506515	0.1637956937599656	0.0933137475517773	0.21943422752405453
200	0.17488644413885068	0.34725886788480137	0.001511153806506515	0.1639366104973648	0.0933137475517773	0.21909317612069928
201	0.1745020759173844	0.34744803626769133	0.001511153806506515	0.1637562151409277	0.0933137475517773	0.2194687713157127
202	0.17460680392066552	0.3473422116361036	0.001511153806506515	0.16408246206214372	0.0933137475517773	0.2191436210228033
203	0.1746287364867977	0.3475725035804914	0.001511153806506515	0.1639464801521243	0.0933137475517773	0.2190273784223028
204	0.17472688472023915	0.3470170613431942	0.001511153806506515	0.16414716313223363	0.0933137475517773	0.21928398944604918
205	0.174477950094639	0.34762952825243504	0.001511153806506515	0.16387026448481498	0.0933137475517773	0.2191973558098271
206	0.17440283105563634	0.34752589687746055	0.001511153806506515	0.16403256547419304	0.0933137475517773	0.21921380523442624
207	0.17431674573356756	0.3475160272227011	0.001511153806506515	0.1641285204510213	0.0933137475517773	0.21921380523442624
208	0.17428549182682923	0.3474414564978517	0.001511153806506515	0.16419870466264425	0.0933137475517773	0.219249445654391
209	0.1742789120569896	0.34731698918505166	0.001511153806506515	0.16419376983526449	0.0933137475517773	0.21938542756441046
210	0.17449056132016502	0.347681618096999	0.001511153806506515	0.1640024081957613	0.0933137475517773	0.21900051102879087
211	0.17432826033078697	0.3476273349958218	0.001511153806506515	0.16409013846029	0.0933137475517773	0.21912936485481738
212	0.17437431871966452	0.347517672165161	0.001511153806506515	0.16418280355219841	0.0933137475517773	0.21910030420469226
213	0.17433922661385304	0.34756044066911873	0.001511153806506515	0.1640808171196838	0.0933137475517773	0.2191946142390606
214	0.17446424224080642	0.347002256861055	0.001511153806506515	0.16422228217123633	0.0933137475517773	0.21948631736861846
215	0.1740480717984485	0.3472084229826974	0.001511153806506515	0.16449918081865497	0.0933137475517773	0.21941942304191533
216	0.17438967151595705	0.34712507923139513	0.001511153806506515	0.1643483944264963	0.0933137475517773	0.2193119534678677
217	0.17420927615951995	0.3470806657849775	0.001511153806506515	0.1643242686037509	0.0933137475517773	0.21956088809346783
218	0.17405300662582823	0.3473115060435186	0.001511153806506515	0.16433962140004343	0.0933137475517773	0.21947096457232593
219	0.17387535284015765	0.34702144785642064	0.001511153806506515	0.16457649311427086	0.0933137475517773	0.21970180483086701
220	0.1740223010332432	0.34724351508850887	0.001511153806506515	0.16444709097409105	0.0933137475517773	0.21946219154587307
221	0.17406890773627406	0.3468904007737809	0.001511153806506515	0.16464941889666032	0.0933137475517773	0.21956637123500086
222	0.17408097064764674	0.3474151374184931	0.001511153806506515	0.1644509291731642	0.0933137475517773	0.21922806140241213
223	0.17415883125741594	0.3472627060838745	0.001511153806506515	0.16456333357459155	0.0933137475517773	0.21919022772583416
224	0.1738430023051127	0.3473235689548913	0.001511153806506515	0.16452440326970696	0.0933137475517773	0.21948412411200524
225	0.17390331686197616	0.3472632543980278	0.001511153806506515	0.16462967958714136	0.0933137475517773	0.2193788477945708
226	0.17387425621185104	0.3476470743053408	0.001511153806506515	0.1645830728841105	0.0933137475517773	0.21907069524041384
227	0.17397021118867928	0.3471058882360295	0.001511153806506515	0.1645052122743413	0.0933137475517773	0.21959378694266607
228	0.17397021118867928	0.34717442750519256	0.001511153806506515	0.16436374722278882	0.0933137475517773	0.21966671272505556
229	0.17396692130375946	0.3471442702267608	0.001511153806506515	0.16459787736624973	0.0933137475517773	0.2194660297449462
230	0.17407219762119389	0.34731808581335827	0.001511153806506515	0.16453591786692634	0.0933137475517773	0.2192488973402377
231	0.17411606275345823	0.34719087692979167	0.001511153806506515	0.16465216046742684	0.0933137475517773	0.21921599849103945
232	0.1739482786225471	0.34723803194697583	0.001511153806506515	0.16463790429944095	0.0933137475517773	0.2193508837727523
233	0.17369002265634081	0.3472862835924666	0.001511153806506515	0.1645276931546268	0.0933137475517773	0.21967109923828199
234	0.17370647208093995	0.34743268347139883	0.001511153806506515	0.16472837613473615	0.0933137475517773	0.21930756695464126
235	0.17353046323772928	0.34743926324123847	0.001511153806506515	0.1647097334535238	0.0933137475517773	0.21949563870922462
236	0.17364177101085004	0.3474502295243046	0.001511153806506515	0.16461103690592904	0.0933137475517773	0.21947206120063253
237	0.17368015300158135	0.34734714646348336	0.001511153806506515	0.1646187133040753	0.0933137475517773	0.2195290858725762
238	0.1738676764420114	0.34720458478362426	0.001511153806506515	0.16458691108318366	0.0933137475517773	0.21951592633289688
239	0.17377555966425628	0.34730711953029214	0.001511153806506515	0.16448053813744262	0.0933137475517773	0.21961188130972512
240	0.1735704901709205	0.3472868319066199	0.001511153806506515	0.16470205705537755	0.0933137475517773	0.21961571950879824
241	0.1735611688303143	0.3473756587994552	0.001511153806506515	0.16466422337879955	0.0933137475517773	0.2195740476331471
242	0.17352607672450285	0.34743432841385874	0.001511153806506515	0.1646450323834339	0.0933137475517773	0.21956966111992068
243	0.173856161844792	0.34711356463417575	0.001511153806506515	0.16475743678486127	0.0933137475517773	0.21944793537788715
244	0.17384574387587923	0.34727641393770714	0.001511153806506515	0.1645918459105634	0.0933137475517773	0.21946109491756646
245	0.17362915978532403	0.3475966294032368	0.001511153806506515	0.16444599434578444	0.0933137475517773	0.21950331510737087
246	0.17362970809947734	0.3472506431725018	0.001511153806506515	0.16476675812546743	0.0933137475517773	0.21952798924426956
247	0.17360448564842534	0.3472890251632331	0.001511153806506515	0.16466312675049294	0.0933137475517773	0.21961846107956476
248	0.1736351912410104	0.3473614026314693	0.001511153806506515	0.1647097334535238	0.0933137475517773	0.2194687713157127
